job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list
软件开发java,计算机软件,宁波市,10.2,Java;Spring/Spring Boot;Vue;MyBatis;全栈无侧重,1-3年,本科,前端开发;后端开发;其他,java;spring/spring boot;vue;mybatis;全栈无侧重,"['java', 'spring/spring boot', 'vue', 'mybatis', '全栈无侧重']"
高级后端开发工程师,计算机软件,宁波市,13.8,MySQL;SpringCloud;Redis,3-5年,本科,数据库;后端开发,mysql;springcloud;redis,"['mysql', 'springcloud', 'redis']"
高级web开发工程师,互联网,宁波市,13.0,,1-3年,本科,,,['']
开发工程师,计算机软件,宁波市,11.05,后端开发;.NET;PC端;小程序;架构师;软件工程师,1-3年,大专,后端开发;其他;前端开发,后端开发;.net;pc端;小程序;架构师;软件工程师,"['后端开发', '.net', 'pc端', '小程序', '架构师', '软件工程师']"
技术经理,服装/纺织,宁波市,15.0,后端开发,5-10年,大专,后端开发,后端开发,['后端开发']
中级java开发工程师,计算机软件,宁波市,23.4,Java;Python;Spring;SpringCloud;MySQL;Oracle,经验不限,本科,后端开发;数据库;前端开发,java;python;spring;springcloud;mysql;oracle,"['java', 'python', 'spring', 'springcloud', 'mysql', 'oracle']"
java后端开发,计算机软件,宁波市,13.2,Java;SpringCloud;Zookeeper;Spring;MyBatis;Redis;医疗信息化;手麻;重症;急诊,3-5年,本科,其他;后端开发;前端开发,java;springcloud;zookeeper;spring;mybatis;redis;医疗信息化;手麻;重症;急诊,"['java', 'springcloud', 'zookeeper', 'spring', 'mybatis', 'redis', '医疗信息化', '手麻', '重症', '急诊']"
java开发工程师,专用设备,宁波市,19.2,Java;SpringCloud;Spring;MySQL;SQL Server;Oracle,5-10年,本科,数据库;后端开发;前端开发,java;springcloud;spring;mysql;sql server;oracle,"['java', 'springcloud', 'spring', 'mysql', 'sql server', 'oracle']"
高级java后端开发工程师,电子商务,宁波市,21.0,Java;SpringCloud;Docker;MySQL;Redis,5-10年,本科,数据库;前端开发;后端开发,java;springcloud;docker;mysql;redis,"['java', 'springcloud', 'docker', 'mysql', 'redis']"
.Net后端开发工程师【双休五险一金】,文化艺术/娱乐,宁波市,15.6,.NET;.NET Core;MySQL/SQL Server/Oracle,3-5年,本科,后端开发;数据库,.net;.net core;mysql/sql server/oracle,"['.net', '.net core', 'mysql/sql server/oracle']"
资深后端开发工程师,通信/网络设备,宁波市,13.8,,3-5年,本科,,,['']
前端开发工程师,计算机软件,宁波市,28.0,前端,5-10年,本科,前端开发,前端,['前端']
产品开发/采购开发,进出口贸易,宁波市,21.6,电商产品,5-10年,大专,其他,电商产品,['电商产品']
JAVA开发工程师助理（后端方向）,计算机硬件,宁波市,7.7,Java;Hibernate;PostgreSQL,1-3年,本科,前端开发;后端开发;数据库,java;hibernate;postgresql,"['java', 'hibernate', 'postgresql']"
Java开发工程师,计算机软件,宁波市,20.25,Java;SpringCloud;MySQL;Redis;Spring,5-10年,本科,后端开发;数据库;前端开发,java;springcloud;mysql;redis;spring,"['java', 'springcloud', 'mysql', 'redis', 'spring']"
资深java研发工程师,其他行业,宁波市,27.0,Java;Spring;SpringCloud;MyBatis;MySQL;SQL Server,经验不限,不限,后端开发;数据库;前端开发,java;spring;springcloud;mybatis;mysql;sql server,"['java', 'spring', 'springcloud', 'mybatis', 'mysql', 'sql server']"
Java开发工程师,银行,宁波市,36.0,Java;Spring;SpringCloud;Docker;MySQL,3-5年,本科,后端开发;前端开发;运维/DevOps,java;spring;springcloud;docker;mysql,"['java', 'spring', 'springcloud', 'docker', 'mysql']"
软件开发工程师,进出口贸易,宁波市,18.85,Java;Python;Spring;Oracle,3-5年,本科,后端开发;前端开发;数据库,java;python;spring;oracle,"['java', 'python', 'spring', 'oracle']"
python开发工程师,计算机软件,杭州市,18.0,odoo,1-3年,本科,其他,odoo,['odoo']
java开发运维工程师,计算机软件,宁波市,10.4,Java;MyBatis;MySQL;Oracle;制造业,1-3年,大专,数据库;前端开发;后端开发,java;mybatis;mysql;oracle;制造业,"['java', 'mybatis', 'mysql', 'oracle', '制造业']"
Golang开发工程师,大数据,宁波市,24.0,微服务架构;分布式技术;多线程;架构师;后端开发;Gin,3-5年,本科,其他;后端开发;云计算/云原生,微服务架构;分布式技术;多线程;架构师;后端开发;gin,"['微服务架构', '分布式技术', '多线程', '架构师', '后端开发', 'gin']"
后端开发工程师 Python,社交网络与媒体,宁波市,12.6,Python;Django;Flask,1-3年,本科,后端开发,python;django;flask,"['python', 'django', 'flask']"
安卓系统开发,汽车零部件,宁波市,45.0,上层应用;MTK;安卓系统框架,3-5年,本科,其他,上层应用;mtk;安卓系统框架,"['上层应用', 'mtk', '安卓系统框架']"
产品开发部经理,橡胶/塑料制品,宁波市,33.0,家居类产品;收纳类产品,5-10年,本科,其他,家居类产品;收纳类产品,"['家居类产品', '收纳类产品']"
遥操作系统开发工程师,计算机软件,宁波市,24.0,C++;Python;MySQL,3-5年,本科,后端开发;数据库,c++;python;mysql,"['c++', 'python', 'mysql']"
高级移动端开发工程师,新零售,宁波市,12.6,,3-5年,大专,,,['']
软件工程师（帆软Bi报表开发经验）,进出口贸易,宁波市,19.6,Java;对接PLM系统;MySQL;SQL Server;Spring,3-5年,本科,数据库;前端开发;其他,java;对接plm系统;mysql;sql server;spring,"['java', '对接plm系统', 'mysql', 'sql server', 'spring']"
安卓系统开发工程师,互联网,宁波市,27.0,Android客户端产品研发;Java;Kotin,5-10年,本科,移动开发;前端开发;其他,android客户端产品研发;java;kotin,"['android客户端产品研发', 'java', 'kotin']"
java开发工程师,互联网金融,宁波市,42.0,Java;SpringCloud;Kafka;MySQL;Redis,1-3年,本科,数据库;前端开发;后端开发,java;springcloud;kafka;mysql;redis,"['java', 'springcloud', 'kafka', 'mysql', 'redis']"
软件开发 合伙人,社交网络与媒体,宁波市,17.5,Java;SQL;PHP;后端开发;前端开发;网络协议,5-10年,本科,前端开发;后端开发;数据库,java;sql;php;后端开发;前端开发;网络协议,"['java', 'sql', 'php', '后端开发', '前端开发', '网络协议']"
中级java开发工程师,计算机软件,宁波市,18.6,Java;SpringCloud;MySQL;Redis;其他;Python,3-5年,本科,后端开发;数据库;前端开发,java;springcloud;mysql;redis;其他;python,"['java', 'springcloud', 'mysql', 'redis', '其他', 'python']"
高级java开发工程师,计算机软件,宁波市,17.55,Java;SpringCloud;MySQL,5-10年,本科,前端开发;后端开发;数据库,java;springcloud;mysql,"['java', 'springcloud', 'mysql']"
Java开发（银行正编）,银行,宁波市,36.0,Java;Spring;MySQL,3-5年,本科,前端开发;后端开发;数据库,java;spring;mysql,"['java', 'spring', 'mysql']"
.NET 开发工程师,大数据,宁波市,12.6,.NET;高级软件工程师;ASP.NET;后端开发,经验不限,大专,后端开发;其他,.net;高级软件工程师;asp.net;后端开发,"['.net', '高级软件工程师', 'asp.net', '后端开发']"
产品经理（技术出身）,物联网,宁波市,15.0,其他方向;ERP产品/软件产品;TMS;商业产品;后端开发;WMS,3-5年,本科,其他;后端开发,其他方向;erp产品/软件产品;tms;商业产品;后端开发;wms,"['其他方向', 'erp产品/软件产品', 'tms', '商业产品', '后端开发', 'wms']"
产品经理（周边开发）,食品/饮料/烟酒,宁波市,15.0,商业产品;零售,3-5年,大专,其他,商业产品;零售,"['商业产品', '零售']"
.Net core前后端开发,计算机软件,宁波市,8.4,.NET Core;C#;HTML,经验不限,本科,后端开发;前端开发,.net core;c#;html,"['.net core', 'c#', 'html']"
python开发工程师,互联网,宁波市,18.6,Python;django;DRF,经验不限,不限,后端开发;其他,python;django;drf,"['python', 'django', 'drf']"
软件开发工程师,电子/硬件开发,宁波市,18.0,Java;C#;Spring;SQL Server,3-5年,本科,后端开发;前端开发;数据库,java;c#;spring;sql server,"['java', 'c#', 'spring', 'sql server']"
java高级工程师,互联网,宁波市,24.0,Java;Linux;后端开发,5-10年,本科,前端开发;运维/DevOps;后端开发,java;linux;后端开发,"['java', 'linux', '后端开发']"
产品开发经理,进出口贸易,宁波市,36.0,电商产品;外贸;跨境产品;居家用品;板式家具,1-3年,大专,其他,电商产品;外贸;跨境产品;居家用品;板式家具,"['电商产品', '外贸', '跨境产品', '居家用品', '板式家具']"
应用开发工程师,汽车零部件,宁波市,15.6,Android客户端产品研发,1-3年,本科,移动开发,android客户端产品研发,['android客户端产品研发']
web前端高级工程师,计算机软件,宁波市,7.8,ECharts;HTML5;Vue,1-3年,本科,前端开发;其他,echarts;html5;vue,"['echarts', 'html5', 'vue']"
中高级前端开发工程师（杭州岗位线上面试）,互联网,宁波市,19.2,JavaScript;HTML5;Vue;React,3-5年,本科,前端开发,javascript;html5;vue;react,"['javascript', 'html5', 'vue', 'react']"
前端开发工程师,计算机软件,宁波市,20.15,Vue;JavaScript;HTML5,3-5年,本科,前端开发,vue;javascript;html5,"['vue', 'javascript', 'html5']"
React开发工程师,互联网,宁波市,13.8,CSS;React;HTML5;小程序开发,3-5年,本科,前端开发;其他,css;react;html5;小程序开发,"['css', 'react', 'html5', '小程序开发']"
采购工程师（前端）,自动化设备,宁波市,24.6,灯带;LED驱动电源,经验不限,不限,其他,灯带;led驱动电源,"['灯带', 'led驱动电源']"
面辅料开发,服装/纺织,宁波市,13.65,,3-5年,不限,,,['']
java开发,互联网,杭州市,13.8,Java;MySQL;SQL Server;Spring,3-5年,本科,数据库;前端开发;后端开发,java;mysql;sql server;spring,"['java', 'mysql', 'sql server', 'spring']"
高级web前端工程师,大数据,宁波市,24.0,HTML;CSS;CSS3;HTML5;Socket技术;网络协议,3-5年,大专,前端开发;网络/安全,html;css;css3;html5;socket技术;网络协议,"['html', 'css', 'css3', 'html5', 'socket技术', '网络协议']"
前端开发工程师（react）,进出口贸易,宁波市,21.6,Web前端;JavaScript;React,1-3年,本科,前端开发,web前端;javascript;react,"['web前端', 'javascript', 'react']"
前端M1甲方内催（五险一金）早九晚六无压力,大数据,宁波市,10.2,普通话流利,经验不限,不限,其他,普通话流利,['普通话流利']
外贸开发业务员,其他制造业,宁波市,18.6,西班牙语;其他产品;家用电器;3C数码;掌握小语种;德语,1-3年,本科,其他,西班牙语;其他产品;家用电器;3c数码;掌握小语种;德语,"['西班牙语', '其他产品', '家用电器', '3c数码', '掌握小语种', '德语']"
前端开发工程师,电子商务,宁波市,14.0,JavaScript;HTML5;CSS;React;Vue,1-3年,本科,前端开发,javascript;html5;css;react;vue,"['javascript', 'html5', 'css', 'react', 'vue']"
前端开发工程师（React方向）,电子商务,宁波市,6.6,React;CSS;JavaScript;HTML5,1年经验,本科,前端开发,react;css;javascript;html5,"['react', 'css', 'javascript', 'html5']"
家具研发设计师,建筑材料,宁波市,12.6,3ds MAX;AutoCAD;独立完成效果图;效果图制作;良好的方案沟通能力,1-3年,不限,其他,3ds max;autocad;独立完成效果图;效果图制作;良好的方案沟通能力,"['3ds max', 'autocad', '独立完成效果图', '效果图制作', '良好的方案沟通能力']"
前端开发工程师,计算机软件,宁波市,16.2,JavaScript;Vue;Node.js;ECharts;CSS,3-5年,本科,前端开发;其他,javascript;vue;node.js;echarts;css,"['javascript', 'vue', 'node.js', 'echarts', 'css']"
web前端（余姚）,移动互联网,宁波市,10.2,前端开发;Vue;Vue.js;Web端;移动端;HTML,1-3年,大专,前端开发;其他,前端开发;vue;vue.js;web端;移动端;html,"['前端开发', 'vue', 'vue.js', 'web端', '移动端', 'html']"
前端开发工程师,互联网,宁波市,41.25,前端开发;CSS;全栈开发;JavaScript;HTML5;ES6,经验不限,本科,前端开发;其他,前端开发;css;全栈开发;javascript;html5;es6,"['前端开发', 'css', '全栈开发', 'javascript', 'html5', 'es6']"
前端开发(主React、次Vue.js),计算机软件,杭州市,16.8,,3-5年,大专,,,['']
前端开发工程师,计算机软件,杭州市,10.8,CSS;Vue;HTML5;React;Webpack,3-5年,大专,前端开发,css;vue;html5;react;webpack,"['css', 'vue', 'html5', 'react', 'webpack']"
前端开发工程师,互联网,宁波市,15.0,,3-5年,本科,,,['']
初级前端开发工程师,互联网,宁波市,4.8,技术博客/开源项目有所贡献;JavaScript;Vue;React,3-5年,本科,前端开发;其他,技术博客/开源项目有所贡献;javascript;vue;react,"['技术博客/开源项目有所贡献', 'javascript', 'vue', 'react']"
前端开发工程师（宁波金融资产）,互联网金融,宁波市,18.0,HTML5;Webpack,3-5年,本科,前端开发,html5;webpack,"['html5', 'webpack']"
前端开发工程师,计算机软件,宁波市,9.0,,3-5年,不限,,,['']
全栈工程师(偏前端),智能硬件,宁波市,13.2,全栈无侧重;全栈侧重前端;全栈侧重后端;JavaScript;Vue;React,5-10年,本科,前端开发;其他;后端开发,全栈无侧重;全栈侧重前端;全栈侧重后端;javascript;vue;react,"['全栈无侧重', '全栈侧重前端', '全栈侧重后端', 'javascript', 'vue', 'react']"
前端助理/实习生,互联网,宁波市,4.8,,经验不限,大专,,,['']
初级大数据开发工程师,电子商务,宁波市,12.0,非外包类;HDFS,1-3年,大专,其他;大数据,非外包类;hdfs,"['非外包类', 'hdfs']"
前端工程师-宁波,计算机软件,宁波市,18.0,CSS;HTML5;Vue;React,5-10年,本科,前端开发,css;html5;vue;react,"['css', 'html5', 'vue', 'react']"
前端开发,计算机软件,宁波市,10.2,HTML5;Vue;UniApp,3-5年,本科,前端开发;其他,html5;vue;uniapp,"['html5', 'vue', 'uniapp']"
高级前端开发,计算机软件,宁波市,26.0,工业互联网;Vue;JavaScript;React;Webpack,3-5年,本科,前端开发;其他,工业互联网;vue;javascript;react;webpack,"['工业互联网', 'vue', 'javascript', 'react', 'webpack']"
产品开发专员,原材料及加工/模具,宁波市,12.0,,3-5年,大专,,,['']
开发采购,专用设备,宁波市,12.35,国内采购;机械制造品;零配件,3-5年,本科,其他,国内采购;机械制造品;零配件,"['国内采购', '机械制造品', '零配件']"
高级前端开发工程师,计算机软件,宁波市,30.55,Vue,3-5年,本科,前端开发,vue,['vue']
资深前端开发工程师,财务/审计/税务,宁波市,11.7,,1-3年,大专,,,['']
vue前端开发工程师,计算机软件,宁波市,18.0,Vue;Webpack;Node.js;vue2;vue3,3-5年,本科,前端开发,vue;webpack;node.js;vue2;vue3,"['vue', 'webpack', 'node.js', 'vue2', 'vue3']"
前端网页动效工程师,互联网,宁波市,12.0,JavaScript;HTML5;CSS;网页前端,1-3年,大专,前端开发,javascript;html5;css;网页前端,"['javascript', 'html5', 'css', '网页前端']"
前端开发工程师,计算机软件,杭州市,17.4,JavaScript;Vue;Node.js;React,5-10年,大专,前端开发,javascript;vue;node.js;react,"['javascript', 'vue', 'node.js', 'react']"
软件开发,互联网,宁波市,12.6,Golang,3-5年,大专,后端开发,golang,['golang']
前端,计算机软件,宁波市,13.8,Vue,3-5年,本科,前端开发,vue,['vue']
前端开发工程师,人工智能,宁波市,29.25,React;Vue;Angular,1-3年,本科,前端开发,react;vue;angular,"['react', 'vue', 'angular']"
高级前端开发工程师,计算机软件,宁波市,12.0,ECharts;Vue;HTML5;JavaScript;Webpack,3-5年,本科,前端开发;其他,echarts;vue;html5;javascript;webpack,"['echarts', 'vue', 'html5', 'javascript', 'webpack']"
前端web,计算机软件,杭州市,8.4,Vue;React;CSS;JavaScript;Webpack,3-5年,大专,前端开发,vue;react;css;javascript;webpack,"['vue', 'react', 'css', 'javascript', 'webpack']"
前端开发,互联网,宁波市,24.0,前端开发,3-5年,本科,前端开发,前端开发,['前端开发']
前端开发工程师,计算机软件,宁波市,15.0,,3-5年,大专,,,['']
前端开发工程师,计算机软件,宁波市,19.2,,5-10年,本科,,,['']
前端工程师,电子商务,宁波市,5.4,Java;CSS;可兼职;Python,经验不限,大专,前端开发;其他;后端开发,java;css;可兼职;python,"['java', 'css', '可兼职', 'python']"
开发工程师,人力资源服务,宁波市,24.6,中专/中技;内容产品,5-10年,不限,其他,中专/中技;内容产品,"['中专/中技', '内容产品']"
